age,education-num,hours-per-week,capital-gain,capital-loss,sex,married,income
33,9,40,0,0,1,1,0
24,10,15,0,0,0,1,0
21,6,40,0,0,1,1,0
17,7,28,0,0,1,1,0
39,10,50,0,0,1,1,1
29,13,40,0,0,1,0,0
44,13,40,0,0,1,1,1
24,10,50,0,0,1,1,0
71,14,40,10605,0,1,1,1
51,13,40,0,2415,1,1,1
55,3,25,0,0,1,0,0
41,13,60,0,0,1,1,1
23,9,7,0,0,0,1,0
38,11,40,0,0,0,0,0
39,9,40,0,0,1,1,1
19,9,30,0,0,0,1,0
49,5,40,0,0,0,0,0
32,13,40,0,0,1,1,1
27,9,70,0,0,1,1,0
38,13,50,0,0,1,1,1
33,10,60,0,0,0,1,0
63,10,15,0,0,1,1,0
23,13,28,0,0,1,1,0
33,10,60,0,0,1,1,0
54,9,40,0,0,1,1,0
29,11,45,2174,0,0,0,0
48,10,30,0,0,0,0,0
35,13,40,0,0,1,1,0
28,11,40,0,0,0,1,0
37,13,50,7688,0,1,1,1
42,15,65,0,0,1,1,1
40,14,40,0,0,1,1,0
47,10,55,0,0,1,0,0
22,13,50,0,0,0,1,0
30,13,45,0,0,1,1,1
28,9,40,0,0,1,1,0
63,4,55,0,0,1,1,0
51,5,20,0,0,1,1,0
22,9,40,0,0,0,1,0
27,12,40,0,0,1,1,0
35,9,45,0,0,1,1,0
46,9,38,0,0,0,0,0
37,10,52,0,0,1,0,0
24,13,15,0,0,1,1,0
37,9,10,0,0,1,0,0
53,10,40,0,0,1,1,0
27,9,30,0,0,1,1,0
38,10,44,0,0,1,0,0
53,6,60,0,0,1,1,0
34,10,40,0,0,1,1,0
23,9,40,0,0,1,1,0
39,13,45,15024,0,1,1,1
43,14,50,0,0,0,1,0
67,9,40,0,0,1,1,1
81,9,30,0,0,1,1,0
21,10,20,0,0,1,1,0
23,10,25,0,0,1,1,0
25,10,40,0,0,1,1,0
42,3,38,0,0,0,1,0
38,10,40,0,0,0,1,0
64,9,5,0,0,1,1,0
32,9,40,0,0,1,1,0
37,9,40,0,0,1,1,0
51,14,60,0,0,1,1,1
22,10,42,0,0,0,1,0
33,2,40,0,0,0,1,0
42,9,55,0,0,1,0,0
19,10,10,0,0,0,1,0
51,1,40,0,0,1,1,0
23,9,40,0,0,0,1,0
37,7,44,3103,0,1,1,1
37,9,99,0,0,1,1,1
47,14,25,0,0,0,1,0
41,15,40,0,2415,1,1,1
33,9,30,0,0,1,1,0
31,13,40,0,0,1,1,1
31,12,40,0,0,0,0,0
35,9,40,0,0,1,1,0
38,9,40,0,0,1,1,1
18,9,45,0,0,0,1,0
20,9,40,0,0,1,1,0
54,10,35,0,0,0,0,0
40,10,40,0,0,0,0,0
36,13,45,0,1977,0,1,1
43,10,35,0,0,1,0,0
44,10,40,0,0,1,0,0
44,9,40,0,0,0,1,1
43,14,43,0,0,1,1,1
51,4,40,0,0,0,0,0
18,9,20,0,0,0,1,0
51,10,40,0,0,1,1,0
41,6,30,0,0,1,1,0
44,10,70,0,0,1,1,1
33,6,40,0,0,1,0,0
33,13,40,0,0,1,1,1
42,12,40,0,0,1,1,1
25,10,45,0,0,1,1,0
32,9,38,0,0,0,0,0
32,13,70,0,0,1,1,0
36,6,40,0,0,0,0,0
28,9,40,0,0,1,1,0
20,9,20,0,0,0,1,0
35,10,60,0,0,1,1,1
55,9,20,0,0,1,1,0
48,13,40,0,0,1,1,1
36,11,20,0,0,0,0,0
34,9,35,0,0,1,1,1
28,13,35,0,0,0,1,0
67,13,40,0,2392,1,0,1
37,9,40,0,0,1,1,0
44,9,70,0,0,1,1,0
25,10,40,0,0,0,1,0
21,10,40,4101,0,0,1,0
40,14,35,0,0,1,1,1
78,9,40,2964,0,0,0,0
34,9,40,0,0,1,0,0
49,9,44,0,0,0,1,0
22,12,40,0,0,0,1,0
23,9,40,0,0,0,1,0
60,9,42,0,0,1,1,0
45,9,40,0,0,1,0,1
63,11,20,0,0,0,0,0
41,9,35,0,0,0,1,0
47,9,40,0,0,0,0,0
44,9,40,0,0,1,0,0
51,10,40,3325,0,0,0,0
46,13,40,0,1504,1,1,0
41,11,40,0,0,1,1,0
50,9,30,0,0,1,1,0
47,9,50,0,0,1,1,1
35,9,45,0,0,1,1,0
56,9,55,0,0,1,1,1
45,14,45,0,0,1,0,0
48,13,58,0,0,1,0,1
40,10,40,2580,0,1,1,0
39,13,50,15024,0,1,1,1
20,10,40,0,0,1,1,0
50,16,65,0,1902,1,1,1
38,9,40,0,0,0,1,1
23,13,60,0,0,0,1,0
31,9,16,0,0,1,1,0
58,13,40,0,0,1,1,0
66,9,40,0,0,1,0,0
39,9,40,0,0,1,1,1
54,9,52,15024,0,1,1,1
26,10,50,0,0,1,1,0
51,9,40,0,0,0,0,0
34,11,40,0,0,1,1,0
50,9,40,3103,0,1,1,1
42,10,44,0,0,1,1,1
38,14,25,0,0,1,1,0
48,4,40,0,0,1,1,0
33,11,40,0,0,0,1,1
51,9,32,0,0,0,0,0
22,9,40,0,0,1,0,0
19,9,30,0,0,1,1,0
41,10,50,0,0,1,1,0
48,14,35,0,0,1,1,1
42,9,30,0,0,0,0,0
34,10,40,0,0,1,1,0
23,9,40,0,0,0,1,0
56,9,50,0,0,1,1,0
30,13,45,0,0,1,1,0
45,9,55,0,0,1,1,1
48,6,40,0,0,0,1,0
48,14,50,0,0,1,1,0
31,11,40,0,0,0,1,0
20,12,20,0,1719,1,1,0
27,10,40,0,0,1,1,0
32,9,40,0,0,0,1,0
76,4,2,0,0,1,0,0
19,9,40,0,2001,1,1,0
66,5,1,1409,0,1,1,0
37,9,75,0,0,1,1,0
34,9,30,0,0,0,0,0
34,7,8,0,0,0,1,0
90,9,40,0,0,0,1,0
23,10,40,0,0,0,1,0
43,10,40,0,0,0,0,0
44,13,60,7688,0,1,1,1
24,10,37,0,0,0,1,0
28,15,55,0,0,1,0,0
64,12,20,0,0,0,1,0
23,10,40,0,0,1,1,0
20,10,50,0,0,0,1,0
36,13,50,0,1902,1,1,1
61,9,40,0,0,1,1,0
53,13,40,0,0,1,1,1
30,13,40,7298,0,1,1,1
52,10,55,0,0,1,1,1
38,10,40,0,0,1,0,0
32,13,40,0,0,1,1,0
30,8,75,0,0,1,1,0
41,11,40,0,0,0,0,0
49,14,40,0,1902,1,1,1
45,9,47,0,0,1,1,1
43,9,35,0,0,1,1,0
61,9,40,3471,0,1,1,0
54,9,32,0,0,1,1,0
34,12,40,0,0,0,0,0
49,10,80,0,0,1,1,1
38,10,40,0,0,1,1,0
35,15,80,0,1977,1,1,1
36,8,40,0,0,1,1,0
30,13,50,0,0,1,1,0
36,12,60,0,0,0,0,0
22,13,20,0,0,0,1,0
38,9,40,0,1902,1,1,1
37,9,50,0,0,1,1,1
48,16,46,0,1902,0,1,1
17,7,15,0,0,1,1,0
19,10,20,0,0,1,1,0
27,13,40,0,1590,0,1,0
22,13,50,0,0,1,1,0
49,9,40,0,0,1,1,0
43,11,40,0,0,0,1,1
43,13,40,0,0,0,0,0
19,9,35,0,0,0,0,0
58,9,60,0,0,1,1,0
41,10,40,0,0,1,1,1
31,10,40,0,0,1,1,0
30,11,40,0,0,1,1,0
32,9,40,0,0,1,1,0
29,13,35,0,0,1,1,0
42,10,52,7298,0,1,1,1
38,9,28,0,0,1,0,0
41,12,40,0,0,1,1,1
44,13,50,0,0,1,1,1
31,16,60,0,0,1,1,0
34,9,40,0,0,1,0,0
21,10,40,0,0,1,1,0
22,13,20,0,0,1,1,0
62,6,40,0,0,1,1,0
19,9,40,0,0,0,1,0
29,9,25,0,1977,0,1,1
43,10,40,0,0,0,0,0
68,4,8,0,0,1,1,0
45,13,60,0,0,1,1,1
39,5,40,0,1651,1,1,0
41,13,50,0,0,1,1,0
34,12,25,0,0,0,1,1
34,9,33,0,0,0,0,0
31,13,47,0,0,1,1,0
29,9,25,0,0,1,1,0
41,13,40,3103,0,1,1,1
41,11,55,0,0,1,1,0
35,14,45,0,0,1,1,1
33,13,45,0,0,0,1,1
37,13,38,0,0,1,1,0
69,9,40,0,0,0,1,0
34,9,40,0,0,0,0,0
60,11,70,0,2415,1,1,1
36,10,40,0,0,1,1,0
41,9,50,0,0,1,1,0
58,13,40,0,0,0,1,1
53,13,40,0,0,1,1,0
29,10,40,0,0,1,1,0
45,9,40,4865,0,0,0,0
34,10,38,0,0,1,1,0
36,13,40,0,0,1,1,0
48,10,35,0,0,0,0,0
20,11,40,0,0,0,1,0
35,9,50,0,0,1,1,1
63,9,40,0,0,1,0,0
41,10,45,0,0,1,0,0
28,13,45,0,0,1,1,0
30,10,40,0,0,0,1,0
34,9,40,0,0,0,0,0
31,9,40,0,0,0,1,0
37,11,38,0,0,0,1,0
42,10,40,0,0,1,0,0
31,10,50,0,0,1,1,1
46,14,45,0,0,1,1,1
35,9,60,0,0,1,1,1
27,9,53,0,0,1,1,0
41,2,35,0,0,1,1,0
19,10,20,0,0,0,1,0
20,10,45,0,0,1,1,0
59,9,40,0,0,0,0,0
40,13,37,0,0,1,1,0
56,10,60,0,0,1,1,0
33,14,44,15024,0,1,1,1
30,10,60,0,0,0,1,0
46,9,50,0,0,1,1,0
61,9,35,0,0,1,1,1
50,9,40,7298,0,1,1,1
25,9,30,0,0,1,1,0
40,10,39,0,0,0,0,0
24,10,40,0,0,1,1,0
51,9,54,0,0,1,1,0
43,9,40,0,0,1,1,0
34,10,54,0,0,1,1,0
46,9,45,0,0,1,1,1
28,14,50,0,0,0,1,1
26,13,40,0,0,1,1,0
20,9,28,0,0,1,1,0
44,11,40,3411,0,1,1,0
51,9,40,0,0,1,0,0
33,13,60,0,0,1,1,1
54,12,40,0,0,1,1,1
50,13,40,0,1977,0,1,1
33,9,40,0,0,0,0,0
65,13,20,10605,0,1,1,1
22,10,8,0,0,0,1,0
88,15,40,0,0,1,1,0
40,9,40,0,0,1,0,0
51,9,43,0,0,0,0,0
50,7,40,0,0,0,0,0
25,14,99,0,0,1,1,1
20,11,30,0,0,1,1,0
47,9,40,0,0,1,1,0
58,10,40,0,0,1,1,1
22,11,30,0,0,0,1,0
50,9,48,0,0,1,1,1
47,9,40,0,0,0,1,0
24,7,45,0,0,1,1,0
50,9,40,0,0,1,1,1
40,13,45,0,0,0,0,1
36,13,40,0,0,1,1,0
32,9,40,0,0,1,1,0
44,9,40,0,0,1,1,0
51,14,40,0,0,1,1,0
59,10,40,0,0,0,1,0
65,9,30,0,0,1,1,0
24,13,65,0,0,0,1,0
27,13,35,0,0,1,1,0
51,11,40,0,0,1,0,0
48,10,40,0,0,1,1,1
39,9,60,0,0,1,1,0
28,13,40,0,0,1,1,0
19,10,25,0,0,0,1,0
49,13,40,0,0,0,0,0
51,12,60,0,0,1,1,0
59,14,55,0,0,1,1,0
18,9,40,0,0,0,1,0
50,9,40,4386,0,1,1,0
45,9,80,0,0,1,1,1
30,13,50,0,0,1,1,1
37,13,35,0,0,1,0,0
44,13,40,0,0,1,1,1
33,10,40,0,0,1,1,0
61,14,40,0,0,1,1,1
61,9,40,0,0,1,1,0
38,13,42,0,0,1,1,1
22,10,30,0,0,1,1,0
36,9,45,0,0,1,1,0
44,10,60,5178,0,1,1,1
37,10,62,0,0,1,0,0
31,10,20,0,0,0,0,0
54,16,45,15024,0,1,1,1
20,10,16,0,0,1,1,0
63,13,40,0,0,0,0,1
48,10,40,7688,0,1,1,1
33,9,41,0,0,0,0,0
31,13,45,4650,0,1,0,0
38,15,40,0,0,1,1,1
45,9,40,0,0,1,1,1
48,9,40,0,0,1,1,0
53,10,40,0,0,1,1,0
55,9,40,0,0,0,0,0
38,14,72,0,0,1,1,1
29,9,40,0,0,0,1,0
36,13,60,0,0,1,1,1
42,10,60,0,0,1,1,0
50,9,40,0,0,0,0,0
75,15,35,0,0,1,1,0
46,13,40,0,1902,1,1,1
52,9,40,0,0,0,0,0
27,13,40,0,0,0,1,0
43,9,45,0,0,1,1,0
31,7,42,0,0,0,0,0
23,10,30,0,0,0,1,0
34,9,24,0,0,0,1,0
41,9,40,0,0,0,1,0
31,9,30,0,0,0,1,0
42,10,40,0,0,0,1,0
35,14,45,0,0,1,1,1
55,9,25,0,0,0,0,0
36,9,40,0,0,0,0,0
65,9,59,0,0,1,1,1
38,10,12,0,0,1,1,0
62,10,20,0,0,0,0,0
54,15,60,99999,0,1,1,1
49,9,40,0,0,1,0,0
34,9,40,0,0,0,1,0
32,9,40,0,0,0,1,0
51,14,50,15024,0,1,1,1
48,10,60,0,0,1,1,0
30,9,40,0,0,1,1,0
52,9,43,0,0,0,0,0
28,10,40,0,1762,1,1,0
29,9,40,0,0,1,1,0
38,13,50,0,0,0,1,0
57,9,50,0,0,1,1,1
43,13,40,0,0,1,1,1
37,10,40,0,0,1,0,0
30,9,40,0,0,1,1,0
53,9,48,0,0,1,1,1
69,11,1,0,0,0,0,0
73,9,37,0,0,0,0,0
22,10,35,0,0,1,1,0
31,9,45,0,0,0,1,0
38,13,40,0,1887,1,1,1
50,10,35,0,0,1,1,0
37,10,37,0,0,1,1,0
44,13,40,0,0,1,0,0
47,13,45,0,0,0,1,0
27,10,40,0,0,1,1,0
28,12,80,0,0,0,1,0
25,9,40,0,0,0,1,0
20,10,40,0,0,0,1,0
51,13,40,0,0,1,1,1
46,13,40,0,1977,1,1,1
67,13,7,6514,0,1,1,1
47,9,35,0,0,1,1,0
42,9,40,0,0,1,1,0
52,9,50,0,1876,1,1,0
42,12,40,0,0,0,0,1
65,9,40,0,0,1,1,1
21,10,10,0,0,1,1,0
50,9,40,5178,0,0,1,1
46,10,40,0,0,1,1,0
47,13,50,15024,0,1,1,1
57,6,40,0,0,1,1,0
37,13,45,0,0,1,1,0
50,9,40,0,0,1,1,0
58,8,40,0,0,1,1,0
63,2,30,0,0,0,0,0
39,9,65,0,0,1,1,0
46,14,35,0,0,1,1,0
36,9,40,0,0,1,1,0
26,3,50,0,1628,1,1,0
21,10,57,0,0,1,1,0
41,12,40,0,0,1,1,0
44,10,40,0,0,1,1,0
22,9,40,0,0,1,1,0
29,10,60,0,0,1,1,0
29,9,40,0,0,0,1,0
58,10,40,0,0,0,1,1
36,15,50,0,0,1,1,0
30,11,48,0,0,1,1,0
37,13,43,0,0,1,1,1
29,11,40,0,0,1,1,0
26,3,40,0,0,0,1,0
43,9,45,0,0,1,1,0
49,9,40,0,0,0,1,1
45,13,40,0,0,1,1,0
28,13,40,0,0,0,1,0
20,10,25,0,0,0,1,0
51,9,40,0,0,0,0,0
32,10,50,0,0,1,1,1
24,9,40,0,0,0,1,0
35,16,40,7298,0,1,1,1
35,12,55,0,0,1,1,0
41,13,40,0,0,1,1,1
48,13,45,0,0,1,1,1
61,9,35,1471,0,0,0,0
20,10,30,0,0,1,1,0
27,9,50,0,0,1,1,1
55,10,24,0,0,1,1,1
39,9,40,0,0,1,1,1
17,6,20,0,0,1,1,0
47,9,40,0,0,1,1,0
52,9,40,0,0,0,0,1
24,9,20,0,0,0,1,0
29,7,40,0,0,0,1,0
25,9,40,0,0,1,1,0
20,10,40,0,0,0,1,0
23,9,35,0,0,1,1,0
57,15,60,0,0,1,1,0
51,11,40,0,0,1,1,1
33,10,16,3674,0,0,1,0
39,13,40,0,0,1,1,0
40,9,40,0,0,1,1,1
71,13,16,2329,0,0,0,0
38,10,40,0,0,1,1,0
28,15,40,0,0,1,1,0
57,14,40,0,0,0,1,0
47,10,40,0,0,1,0,0
59,9,40,0,0,1,1,0
26,9,40,0,0,1,1,0
35,13,40,0,0,0,1,0
61,13,50,0,0,1,1,1
17,7,30,0,0,0,1,0
36,13,60,0,0,1,1,1
62,4,50,3411,0,1,1,0
34,10,50,0,0,1,1,1
32,13,50,7688,0,1,1,1
42,9,40,0,0,0,0,0
39,10,40,0,0,1,1,0
58,3,40,0,0,1,0,0
61,9,60,0,1848,1,1,1
40,6,55,0,0,1,1,0
31,13,37,0,0,1,1,0
36,9,50,0,0,1,1,0
23,10,40,0,0,1,1,0
33,9,41,0,0,1,1,0
52,9,40,0,0,1,1,1
22,9,24,0,0,0,1,0
51,10,40,0,0,0,0,0
31,11,40,0,0,0,1,0
49,9,40,0,0,0,0,0
49,9,40,0,0,0,1,0
53,10,40,0,0,0,0,0
52,9,40,99999,0,1,1,1
20,6,40,0,0,1,1,0
26,12,40,0,0,1,1,0
61,9,6,0,0,1,1,0
43,14,30,0,0,0,1,0
46,13,52,0,0,1,1,0
43,11,35,0,0,0,1,0
41,9,40,0,0,0,0,0
44,9,55,0,0,1,1,0
54,9,40,0,0,1,1,0
65,14,40,20051,0,1,1,1
32,13,40,0,0,0,0,0
25,10,40,0,0,1,0,0
23,13,50,0,0,1,1,0
25,13,45,0,0,1,1,0
19,10,50,0,0,1,1,0
37,9,60,0,0,1,1,0
45,10,45,0,0,1,1,0
37,9,44,0,0,1,1,0
40,10,70,0,1564,1,0,1
19,10,40,0,0,1,1,0
17,7,5,0,0,1,1,0
27,13,40,0,0,0,1,0
40,4,40,0,1887,1,1,1
59,9,30,0,1762,0,0,0
19,9,40,0,0,0,1,0
43,6,40,0,0,1,1,0
42,6,40,0,0,1,1,1
54,9,40,5013,0,1,1,0
54,14,50,0,0,1,1,0
51,6,45,2105,0,1,1,0
50,9,60,0,0,1,1,1
40,9,40,0,0,0,1,0
55,12,25,0,0,1,1,0
50,9,40,0,0,0,0,0
31,9,50,0,0,1,1,0
42,9,32,0,0,0,0,0
24,9,45,0,0,1,1,1
30,7,40,0,0,1,0,0
39,12,50,0,0,0,1,1
37,9,50,0,0,1,0,0
33,9,40,0,0,1,1,0
48,9,40,0,0,0,0,0
43,9,78,0,0,1,1,0
39,13,40,0,0,1,1,1
53,10,45,0,0,1,1,1
52,6,60,0,0,1,1,0
28,10,20,0,0,1,1,0
32,9,52,0,0,1,1,0
31,13,90,0,0,1,1,1
31,13,40,0,0,0,1,1
47,10,40,0,0,0,1,0
19,10,50,0,0,1,1,0
40,11,40,0,0,1,1,0
40,12,45,0,0,0,1,0
41,7,40,0,0,1,0,0
53,9,40,0,0,1,1,0
46,7,43,0,0,1,0,0
45,13,35,4386,0,1,1,1
39,5,34,3411,0,0,1,0
19,9,40,0,0,1,1,0
57,9,40,0,1887,1,1,1
49,11,40,0,0,0,1,0
59,9,40,0,0,0,0,0
32,11,50,0,0,1,0,1
18,10,15,594,0,0,1,0
35,10,40,0,0,1,1,0
58,6,40,0,0,0,1,0
28,13,43,0,0,1,1,0
36,12,40,0,0,0,1,1
41,14,35,0,0,0,0,0
47,9,40,0,0,1,1,1
50,9,60,0,1672,1,1,0
61,9,16,0,0,1,1,0
36,9,50,0,0,1,1,1
38,11,40,0,0,1,0,0
56,9,60,0,1902,1,1,1
50,11,45,0,0,1,1,0
45,10,40,5013,0,1,1,0
44,9,66,0,0,1,1,0
51,10,45,0,0,1,1,1
44,10,50,0,0,1,1,1
25,9,50,0,0,1,0,0
60,7,40,0,0,1,0,0
17,6,30,1055,0,1,1,0
49,14,50,0,0,1,1,1
46,9,60,0,0,1,1,1
56,9,38,0,0,0,0,0
25,9,45,3325,0,1,0,0
22,10,40,0,0,1,1,0
76,9,2,0,0,0,0,0
41,15,60,0,0,1,1,1
48,9,40,7688,0,1,1,1
46,6,40,0,0,1,1,0
30,10,40,0,0,1,1,1
39,9,40,0,0,1,1,1
40,6,40,0,0,1,0,0
70,9,40,0,0,1,1,0
35,10,45,0,2051,1,1,0
49,14,75,0,0,0,0,0
24,11,60,0,0,1,1,0
40,12,36,7298,0,1,1,1
61,15,5,0,0,1,1,1
25,13,40,0,0,1,1,0
28,13,40,0,0,0,1,0
69,14,11,0,0,1,1,0
22,10,36,0,0,0,1,0
47,9,38,0,0,1,1,0
38,9,48,0,0,0,0,0
26,11,40,0,0,0,1,0
17,7,24,0,0,0,1,0
33,10,35,0,0,1,1,0
43,9,40,0,0,1,1,0
58,11,40,0,0,1,1,1
53,9,40,99999,0,1,1,1
26,9,25,0,0,1,1,0
43,13,40,0,0,1,1,1
31,6,40,2105,0,1,1,0
30,9,42,0,2001,1,1,0
25,9,25,0,0,0,1,0
57,9,40,0,0,0,0,0
37,14,60,0,0,1,0,1
32,10,48,0,0,1,1,0
26,9,41,0,0,0,0,0
45,9,40,0,0,1,1,1
53,9,35,15024,0,1,1,1
27,9,40,0,0,1,1,0
28,7,50,0,0,1,1,1
32,7,43,0,0,1,0,1
35,13,65,0,1980,0,0,0
36,10,55,0,0,1,1,1
19,10,40,0,0,1,1,0
37,13,80,0,0,1,1,1
49,10,45,3325,0,1,0,0
20,10,45,0,0,1,1,0
64,13,55,15024,0,1,1,1
60,14,40,0,0,1,1,0
32,12,42,0,0,1,1,0
58,9,40,0,0,1,1,0
42,9,50,0,0,1,1,0
20,10,14,0,0,0,1,0
42,10,40,0,0,1,1,0
25,10,40,0,0,1,1,0
30,11,65,15024,0,1,1,1
37,13,35,0,0,1,1,1
66,11,50,0,0,1,1,0
59,13,40,0,0,1,1,1
44,13,40,0,0,1,0,0
46,9,58,0,0,1,1,1
59,13,30,2885,0,0,1,0
25,13,40,0,1340,1,1,0
17,5,9,0,0,1,1,0
47,13,40,0,0,1,1,0
47,5,40,0,0,0,0,0
30,10,40,0,0,0,0,0
20,10,40,0,0,0,1,0
26,13,55,0,2339,1,1,0
20,10,15,0,0,1,1,0
33,9,40,0,0,1,0,0
48,9,40,0,0,1,1,0
52,13,50,99999,0,1,1,1
37,9,12,0,0,0,0,0
47,9,40,0,0,1,1,0
40,6,40,0,0,1,1,1
48,14,40,0,0,0,0,1
49,6,42,0,0,1,1,1
50,10,40,0,0,0,0,0
30,12,40,0,0,0,1,0
34,10,40,0,0,1,1,0
43,9,40,0,0,1,1,0
22,6,40,0,0,0,1,0
35,9,40,0,0,1,0,0
26,9,30,0,0,0,0,0
62,15,70,0,1628,1,1,0
39,9,40,0,0,1,0,0
59,10,40,0,0,1,1,0
69,3,40,0,0,1,0,0
27,13,40,0,0,1,1,0
17,6,30,0,0,1,1,0
38,13,40,0,0,1,1,0
41,10,50,0,1887,1,1,1
27,6,40,0,0,0,1,0
23,9,40,0,0,0,1,0
17,6,24,0,0,1,1,0
56,4,40,0,0,0,0,0
24,10,40,0,0,0,1,0
62,16,40,7688,0,1,1,1
44,8,40,0,0,1,0,0
23,13,30,0,0,1,1,0
41,9,50,0,0,1,1,0
25,9,65,0,0,1,1,0
21,10,8,0,0,0,1,0
18,8,6,0,0,1,1,0
45,10,40,0,0,1,1,0
75,13,16,25124,0,0,0,1
51,4,40,0,0,1,1,0
42,9,40,0,0,0,0,0
47,10,35,0,0,0,1,0
29,10,40,0,0,1,1,0
33,7,40,0,0,1,1,0
43,13,40,0,0,1,1,0
20,10,16,0,0,1,1,0
19,13,40,0,0,0,1,0
44,12,40,0,1848,1,1,1
24,10,30,0,0,1,1,0
19,10,40,0,0,1,1,0
49,6,40,2176,0,1,0,0
52,11,40,0,0,1,1,0
38,9,52,0,0,1,1,0
24,10,50,0,0,1,1,0
32,13,50,0,0,1,1,0
72,9,8,0,0,0,0,0
26,9,50,0,0,1,1,1
31,13,40,0,0,1,1,0
29,13,50,0,0,1,1,0
39,9,40,10520,0,1,0,1
48,9,50,0,0,1,1,0
40,10,45,0,0,1,1,1
51,10,45,0,0,1,0,0
28,9,40,0,0,1,0,0
22,9,20,0,0,0,1,0
23,13,40,0,0,0,1,0
65,10,16,0,0,1,1,0
26,13,40,0,0,1,1,0
20,10,50,1055,0,1,1,0
55,14,50,15024,0,1,1,1
38,13,10,0,0,1,1,0
33,9,60,0,0,1,1,1
33,9,60,0,0,0,1,0
37,13,40,0,0,0,1,0
19,7,60,0,0,1,1,0
24,13,50,0,0,1,1,0
30,7,45,0,0,1,1,0
57,9,50,0,0,0,0,0
22,10,20,0,0,0,1,0
57,9,40,0,0,1,1,1
46,9,40,0,0,1,1,0
67,9,35,0,0,1,1,0
35,9,40,0,0,0,1,0
47,9,40,0,0,1,0,0
39,6,40,0,0,1,1,0
50,10,40,0,0,1,0,0
58,8,52,0,0,0,0,0
36,12,30,0,0,0,1,1
45,14,36,0,0,1,1,1
54,9,40,0,0,1,1,1
26,13,30,0,0,1,1,0
60,9,40,0,0,1,1,1
46,15,60,99999,0,1,1,1
26,10,35,0,0,0,1,0
32,7,40,0,0,1,1,0
38,9,40,0,0,1,1,0
48,10,70,0,0,1,1,1
44,9,45,0,1977,1,1,1
37,9,40,0,0,0,1,0
44,10,40,0,0,1,1,0
31,9,35,0,0,0,1,0
61,15,35,0,0,1,1,1
51,9,40,0,0,1,1,0
52,13,60,15024,0,0,1,1
45,9,40,0,1740,0,1,0
36,12,21,0,0,0,1,0
39,7,70,2407,0,1,1,0
67,9,24,0,0,0,0,0
40,12,40,0,0,1,1,1
27,3,35,0,0,1,1,0
37,2,40,0,0,1,1,0
57,10,50,0,0,1,1,1
27,6,40,0,0,0,0,0
28,9,48,2202,0,0,1,0
34,13,60,0,0,1,1,1
54,9,50,5178,0,1,1,1
52,9,38,0,0,0,0,0
42,13,45,0,0,1,1,1
48,14,40,15024,0,1,1,1
65,14,35,6514,0,1,1,1
55,15,10,0,0,0,1,0
71,9,20,0,0,0,1,1
33,10,40,0,0,1,1,0
30,9,40,0,0,1,1,0
35,13,55,0,0,1,1,1
59,6,40,0,0,0,0,0
19,10,20,0,0,1,1,0
36,5,30,0,0,1,1,0
26,9,40,0,0,1,1,0
34,9,40,0,0,1,1,0
41,9,40,0,0,1,1,1
44,13,50,15024,0,1,1,1
26,9,40,0,0,0,0,0
47,9,48,0,0,1,1,0
18,10,16,0,0,1,1,0
55,6,18,0,0,1,1,0
49,9,40,0,2002,1,1,0
44,13,40,0,0,1,1,1
43,13,40,0,0,1,1,0
62,4,40,0,0,1,1,0
44,9,40,0,0,1,1,0
39,9,40,0,0,0,0,0
50,10,60,0,0,1,1,1
35,7,45,0,0,1,1,0
52,9,40,0,0,1,1,0
46,15,60,0,0,1,1,1
44,12,40,7688,0,1,1,1
43,10,50,0,0,1,1,0
51,4,40,2961,0,1,1,0
20,10,20,0,0,1,1,0
47,12,40,0,0,0,1,1
43,14,50,0,0,1,0,0
64,9,40,0,0,1,1,1
24,10,40,0,0,1,1,0
27,10,50,0,0,1,1,0
32,9,40,0,0,1,1,0
37,9,12,0,0,0,0,0
26,9,60,0,0,1,1,0
43,13,60,99999,0,1,1,1
50,9,40,0,0,0,1,0
20,9,80,0,0,1,1,0
37,9,45,0,1902,1,1,1
43,9,45,0,0,0,1,0
37,9,50,0,1887,1,1,1
53,5,36,0,0,0,0,0
44,16,40,0,0,1,1,1
25,9,40,0,0,0,1,0
17,7,20,1055,0,0,1,0
19,9,50,0,0,1,1,0
53,9,40,15024,0,0,1,1
44,10,50,0,0,1,1,0
51,9,40,0,1902,1,1,1
49,9,43,0,0,0,1,0
35,10,40,0,0,1,1,0
44,9,45,0,0,1,0,0
54,14,60,0,0,1,1,0
37,10,35,0,0,0,0,0
18,10,15,0,0,0,1,0
24,10,40,0,0,1,1,0
29,9,50,0,0,0,0,0
22,10,35,0,0,0,0,0
35,9,40,0,0,1,1,0
56,9,48,0,0,1,1,1
32,4,40,0,0,0,0,0
24,13,45,0,0,1,1,0
43,14,40,0,1902,1,1,1
73,9,15,0,0,0,0,0
47,10,40,0,0,1,1,0
49,8,39,0,0,1,1,0
38,13,40,0,0,1,1,1
31,9,40,0,0,1,1,0
39,10,40,0,0,0,0,0
42,13,40,0,0,0,0,0
41,14,45,0,0,1,1,1
35,13,45,0,0,1,1,1
38,9,45,0,0,1,1,0
31,9,40,0,0,0,0,0
51,9,70,0,0,1,1,0
38,13,48,0,0,1,0,1
40,10,42,0,0,1,1,1
21,9,30,0,0,0,1,0
44,10,40,0,0,1,0,0
55,9,40,0,0,1,1,1
29,9,45,0,0,1,0,0
49,14,50,0,0,0,1,1
